num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/env_to_module_sum_episodes_length_in,env_runners/episode_return_max,env_runners/num_env_steps_sampled_lifetime,env_runners/weights_seq_no,env_runners/env_step_timer,env_runners/env_to_module_sum_episodes_length_out,env_runners/episode_len_min,env_runners/episode_len_mean,env_runners/num_episodes,env_runners/sample,env_runners/episode_return_mean,env_runners/episode_return_min,env_runners/env_reset_timer,env_runners/rlmodule_inference_timer,env_runners/num_episodes_lifetime,env_runners/num_env_steps_sampled,env_runners/episode_duration_sec_mean,env_runners/episode_len_max,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/agent_episode_return_mean/default_agent,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/module_episode_return_mean/default_policy,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/num_module_steps_sampled/default_policy,env_runners/num_agent_steps_sampled/default_agent,learners/default_policy/policy_loss,learners/default_policy/weights_seq_no,learners/default_policy/total_loss,learners/default_policy/vf_explained_var,learners/default_policy/mean_kl_loss,learners/default_policy/vf_loss,learners/default_policy/curr_entropy_coeff,learners/default_policy/entropy,learners/default_policy/vf_loss_unclipped,learners/default_policy/num_trainable_parameters,learners/default_policy/module_train_batch_size_mean,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/num_module_steps_trained,learners/default_policy/curr_kl_coeff,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch 
1,616826.0,False,154,b30df_00000,2026-02-27_17-13-13,1772230393,6.936800479888916,758.2952914237976,28356,David_Laptop,127.0.0.1,758.2952914237976,154,5.192959702186256,2.2141917921129162e-05,5.192333523091811,0.5095951027713759,4.677189656942883,0.0048164272126240415,516.2280311159191,16.161730363965034,616826.0,153.0,0.0002134111586249914,516.2280311159191,184,414.53,9.0,0.4710542738055974,-224.44750356793404,-263.5969959497452,0.0005408499855548143,0.0003751700547210558,3210.0,4007.0,1.0942310489737428,431,599.6861336169345,4,0,4,22.199999999999996,91.07000000000001,0.0011805607247010786,-224.44750356793404,616826.0,-224.44750356793404,0.00030190854692854204,616826.0,4007.0,4007.0,-0.008531745,154.0,3.9157228,-0.33264112,0.004866627,7.8719764,0.01,1.1733645,1076.9187,136965,128.0,6230912,40320,2.9103830890414573e-12,1.0,0.0001,6027.446593879658,0,196765735,4043.734472985178,4005.8077395668115,1270080,136965,6230912,40320,189909.59593575718,6027.436328923531,0.3315245026241212,0.00013372599976524193,9.187343492010676e-05,0.0005034295626212843,0.00011223483487302557,0.0001459958820342515,3.3797679722055576e-06,5.366613517744284e-06,8.766085353510781e-05,3.157367563014795e-06,2.2752166263219763e-05,6.563467993373662e-05,0.04571495362936443,0.15802130136879564,0.1149491192644125,0.008229321990846384,5.836366391203261e-05,0.003273765981969747,0.000678413163400605,1.2530452193274575e-05
1,620830.0,False,155,b30df_00000,2026-02-27_17-13-21,1772230401,7.268500566482544,765.5637919902802,28356,David_Laptop,127.0.0.1,765.5637919902802,155,5.213545714165669,2.2193499656521343e-05,5.212917218859715,0.514233563742314,4.693122198372508,0.0048268419406765255,537.0453143280743,-176.46976651251316,620830.0,154.0,0.00021586768140998634,537.0453143280743,184,415.3,8.0,0.47538717956741094,-223.26757664501667,-263.5969959497452,0.0005408499855548143,0.00046215418075071555,3218.0,4004.0,1.1271875739772803,431,597.3123163017851,4,0,4,22.43,91.08,0.001428069342980005,-223.26757664501667,620830.0,-223.26757664501667,0.0003718930463839788,620830.0,4004.0,4004.0,0.06153731,155.0,4.1752415,-0.36073685,0.0042851344,8.250809,0.01,1.1700267,981.78894,136965,128.0,6271232,40320,1.4551915445207286e-12,1.0,0.0001,6002.313209560113,0,198034555,4043.5771282553264,4005.7896621711434,1268820,136965,6271232,40320,189107.0630992857,6002.305903059891,0.3330864595988146,0.00013317228079867525,9.850828170275945e-05,0.000685017777387876,0.00014884781916701928,0.0001546222867519983,3.3547293288583793e-06,4.774832351784864e-06,9.777713419078226e-05,3.162051782194532e-06,3.223113718176672e-05,8.797676655992948e-05,0.04572756209143297,0.1592989043555767,0.11523520807158404,0.008244039770390243,5.8417026302578476e-05,0.0032466533219079052,0.0006770680301081593,1.2562145374357635e-05
1,624836.0,False,156,b30df_00000,2026-02-27_17-13-28,1772230408,6.929458856582642,772.4932508468628,28356,David_Laptop,127.0.0.1,772.4932508468628,156,5.230651578024748,2.2174565041545066e-05,5.2300214716722655,0.5164724671051331,4.707968009389036,0.004844023521380774,504.43600286987123,-208.96200600266457,624836.0,155.0,0.00026299922299535084,504.43600286987123,416,425.0,10.0,0.47760524627180123,-226.4874587419629,-263.5969959497452,0.0005408499855548143,0.00034587992036740745,3228.0,4006.0,1.2372188119962813,431,595.7932999489965,4,0,4,22.68,91.19,0.0013099726332841386,-226.4874587419629,624836.0,-226.4874587419629,0.0003082364187130859,624836.0,4006.0,4006.0,0.0061793844,156.0,3.9015331,-0.28229403,0.0041357386,7.814349,0.01,1.1820614,1198.3146,136965,128.0,6311552,40320,7.275957722603643e-13,1.0,0.0001,5991.26384030348,0,199304635,4043.4613569727735,4005.791765549432,1270080,136965,6311552,40320,188757.2892395579,5991.255929239165,0.33320069800367597,0.00015165774578924303,7.435114962220347e-05,0.0006173289444497897,0.00013506926917494953,0.00015380767557258916,3.4370319424875987e-06,6.244857401746745e-06,9.520869568608413e-05,3.30388405837009e-06,2.4831326505631295e-05,5.965569616493997e-05,0.04577107847003006,0.15892804431283744,0.11568469499122737,0.008262321371292217,5.856385578498125e-05,0.003220669787994998,0.0006762433485167266,1.2644523176122243e-05
1,628842.0,False,157,b30df_00000,2026-02-27_17-13-35,1772230415,6.908466577529907,779.4017174243927,28356,David_Laptop,127.0.0.1,779.4017174243927,157,5.247262025245748,2.2102818204997186e-05,5.2466327169556335,0.5182106764325808,4.722836167295633,0.004849266286318034,550.8003006265793,-162.342335999012,628842.0,156.0,0.00021773308887509154,550.8003006265793,225,415.52,10.0,0.47936035980914216,-225.60695518612863,-248.74886710941792,0.0005408499855548143,0.00036174799576024004,3238.0,4006.0,1.2024452639487573,431,594.953549012652,4,0,4,22.85,91.25999999999999,0.0012280007377489567,-225.60695518612863,628842.0,-225.60695518612863,0.000316935444398296,628842.0,4006.0,4006.0,0.115733586,157.0,4.3065844,-0.30281126,0.0046336576,8.404104,0.01,1.1201627,1110.094,136965,128.0,6351872,40320,3.6379788613018216e-13,1.0,0.0001,5982.383346444671,0,200574715,4043.346743403046,4005.7938478939377,1270080,136965,6351872,40320,188475.93320250782,5982.376141091814,0.33328990902306027,0.0001372907508187888,7.705156814960922e-05,0.0005332297658723086,0.00013341266146301318,0.00017033314054671052,3.3454847885022785e-06,4.7197264695535725e-06,0.00010255511228583521,3.2139947487932494e-06,2.3681889066853218e-05,6.185772297622037e-05,0.045850891685139984,0.15865171786944077,0.11598694804094405,0.008273344155856064,5.8697216881186076e-05,0.0031942980891436416,0.0006753069151557755,1.2686076895289471e-05
1,632846.0,False,158,b30df_00000,2026-02-27_17-13-42,1772230422,7.00580906867981,786.4075264930725,28356,David_Laptop,127.0.0.1,786.4075264930725,158,5.264590444994038,2.2176788776763102e-05,5.263960369784289,0.5204919516664959,4.7378854806212995,0.004847027624081359,528.0722699212233,-149.86229641735554,632846.0,157.0,0.00024254126722118619,528.0722699212233,153,404.62,12.0,0.4815375369607396,-224.01709777683018,-253.60559029877186,0.0005408499855548143,0.00037116055462728566,3250.0,4004.0,1.080386763929855,434,593.8200417077242,4,0,4,20.919999999999998,91.28999999999999,0.0012600227905113551,-224.01709777683018,632846.0,-224.01709777683018,0.0003066114266345732,632846.0,4004.0,4004.0,0.1206613,158.0,3.9739606,-0.46222365,0.006056924,7.7291336,0.01,1.1267276,1652.7688,136965,128.0,6392192,40320,3.6379788613018216e-13,1.0,0.0001,5970.0467624764615,0,201844795,4043.2332759690153,4005.7759094149983,1270080,136965,6392192,40320,188085.8884112128,5970.03643755248,0.3349938459339204,0.00014621473309125294,9.086732828440584e-05,0.000577403150613866,0.00011900513400899072,0.0001481813068243735,3.4080228370363046e-06,5.972971628999858e-06,8.468786853719661e-05,1.0232709886057201e-05,2.2551417504721037e-05,6.999420867037604e-05,0.04585723576771873,0.16006448769160367,0.11629037255950246,0.008282293715089322,5.880824304237128e-05,0.0031674251096047838,0.0006749358457054793,1.2745215214325906e-05
1,636853.0,False,159,b30df_00000,2026-02-27_17-13-49,1772230429,6.918100833892822,793.3256273269653,28356,David_Laptop,127.0.0.1,793.3256273269653,159,5.280968330542707,2.2169020190190615e-05,5.280337372086233,0.521496352149738,4.753263991814364,0.004841571347079156,525.1044732781297,-149.86229641735554,636853.0,158.0,0.00019134982982108723,525.1044732781297,153,407.6,9.0,0.4825251843413198,-226.8847538243234,-253.60559029877186,0.0005408499855548143,0.0003188326828554481,3259.0,4007.0,1.0382106829620898,434,593.1945817893017,4,0,4,21.46,91.35,0.0010620752699607434,-226.8847538243234,636853.0,-226.8847538243234,0.00026830338986538255,636853.0,4007.0,4007.0,-0.079385266,159.0,3.611071,-0.4696231,0.0065849316,7.4039826,0.01,1.1535282,1181.5839,136965,128.0,6432512,40320,3.6379788613018216e-13,1.0,0.0001,5961.969565554483,0,203114875,4043.120943209325,4005.788150320848,1270080,136965,6432512,40320,187830.35523413753,5961.991821396185,0.33493774347495664,0.00011835174649509276,6.913556323928724e-05,0.0004979963731767623,9.71011721622637e-05,0.00012859115953794175,3.2127016392669796e-06,4.704317720417843e-06,7.862682094323874e-05,3.6090939677625657e-06,2.1729512406049745e-05,5.319766267250721e-05,0.045871477410718856,0.1597241168137565,0.11656434783546527,0.008303243777657215,5.907516130157331e-05,0.0031422928594283164,0.0006740584877229071,1.2789762043569071e-05
1,640860.0,False,160,b30df_00000,2026-02-27_17-13-56,1772230436,6.93677544593811,800.2624027729034,28356,David_Laptop,127.0.0.1,800.2624027729034,160,5.29748577423713,2.2264328909623454e-05,5.296852858366302,0.5233061556289345,4.76796467889476,0.004846492633453124,510.4773527670625,-170.98232205212116,640860.0,159.0,0.0002102468457070924,510.4773527670625,256,411.77,9.0,0.48419181524832167,-230.78536678105593,-253.60559029877186,0.0005408499855548143,0.00032862657778220115,3268.0,4007.0,1.0062095869751646,434,592.0234240049183,4,0,4,24.4,91.37777777777778,0.0013830109103799052,-230.78536678105593,640860.0,-230.78536678105593,0.00031327609445291665,640860.0,4007.0,4007.0,0.076259576,160.0,4.0343375,-0.49447966,0.008810902,7.937921,0.01,1.0882745,1230.6234,136965,128.0,6472832,40320,3.6379788613018216e-13,1.0,0.0001,5952.746954786076,0,204384955,4043.0097337772318,4005.80026881764,1270080,136965,6472832,40320,187537.9439706582,5952.7396922805365,0.33536453003919836,0.00017849758782424664,7.218273530315438e-05,0.0005692998255531185,0.000130739438713974,0.00021690270561172513,3.577907797906643e-06,4.609548197860321e-06,0.00010546890031197306,3.1097260474974656e-06,2.2667098223562972e-05,6.847272306408794e-05,0.045959422636138704,0.1593990686458052,0.11679494435772364,0.008766619339817134,5.900541016324896e-05,0.0031167309300606035,0.0006705839021032426,1.2745862734444386e-05
1,644866.0,False,161,b30df_00000,2026-02-27_17-14-02,1772230442,6.757297039031982,807.0196998119354,28356,David_Laptop,127.0.0.1,807.0196998119354,161,5.311857726494776,2.2252686063032102e-05,5.3112239177812155,0.5249293850733764,4.780713948105177,0.004843034706398896,491.8923965822635,-134.4619336873293,644866.0,160.0,0.00021433302703312615,491.8923965822635,256,398.43,10.0,0.4856988348451192,-219.49613544374705,-259.987093731761,0.0005408499855548143,0.0003234991146481448,3278.0,4006.0,0.9501875359774568,433,590.9936577375561,4,0,4,24.929999999999996,91.53,0.0012543578501506222,-219.49613544374705,644866.0,-219.49613544374705,0.00032006973819127783,644866.0,4006.0,4006.0,0.101339,161.0,4.2811007,-0.5046325,0.0041594836,8.380971,0.01,1.0723567,1033.0803,136965,128.0,6513152,40320,1.8189894306509108e-13,1.0,0.0001,5950.190490165401,0,205655035,4042.8996364394598,4005.802266129463,1270080,136965,6513152,40320,187456.04887737363,5950.19569767014,0.33537625473905325,0.0001358744333764876,8.695374822051139e-05,0.0005857017738862535,0.00011575650116752723,0.00014386012632440685,3.499922608341585e-06,4.628693313130296e-06,8.8464967172601e-05,3.2410740701951356e-06,4.527173503813048e-05,5.588175502992998e-05,0.04595974141117308,0.15907092195891925,0.11716634491482218,0.008763587145923112,5.932235481888943e-05,0.0030912106206853725,0.0006671470635267714,1.279440311894434e-05
1,648871.0,False,162,b30df_00000,2026-02-27_17-14-09,1772230449,7.0355119705200195,814.0552117824554,28356,David_Laptop,127.0.0.1,814.0552117824554,162,5.32894409322808,2.22781587624897e-05,5.328310242604297,0.5264042412241796,4.796313880622933,0.004855129360361597,543.1448346626482,-128.5467474758625,648871.0,161.0,0.00020906790116876776,543.1448346626482,228,387.07,11.0,0.4871950812466539,-208.32952614083885,-259.987093731761,0.0005408499855548143,0.00038936957478328247,3289.0,4005.0,0.9404448880068957,433,591.0009841376404,4,0,4,23.18,91.89000000000001,0.001231384617794078,-208.32952614083885,648871.0,-208.32952614083885,0.0002909361824668269,648871.0,4005.0,4005.0,0.045018256,162.0,4.638698,-0.65352476,0.00989598,9.207814,0.01,1.0227244,1132.6252,136965,128.0,6553472,40320,1.8189894306509108e-13,1.0,0.0001,5937.827988221152,0,206925115,4042.7906400750653,4005.7942434681686,1270080,136965,6553472,40320,187065.35655497998,5937.81966279378,0.3372390611911208,0.00012924694927934465,8.71303113049983e-05,0.0006003290700680377,0.00010123439891013866,0.00014281397023260483,3.271348345544939e-06,4.5629662442092435e-06,8.532916384822333e-05,3.1964990510541333e-06,2.4616409509272757e-05,6.398198300314465e-05,0.0460754629971155,0.1604852207383479,0.11753559546661727,0.008754077273307341,5.9464133374893505e-05,0.003065120513942703,0.0006670025925327135,1.2830458008225373e-05
1,652875.0,False,163,b30df_00000,2026-02-27_17-14-16,1772230456,6.945988893508911,821.0012006759644,28356,David_Laptop,127.0.0.1,821.0012006759644,163,5.345048854295329,2.2288377784888537e-05,5.344412976176945,0.5274442818128064,4.8113679848169175,0.004860471068508092,503.6022391464431,-108.28079880774021,652875.0,162.0,0.00020422486392199596,503.6022391464431,188,370.52,13.0,0.4882981039331474,-199.86414769038558,-263.7705106884241,0.0005408499855548143,0.0003143723328482018,3302.0,4004.0,0.9136739400215447,433,589.9392910981503,4,0,4,28.129999999999995,92.22,0.0010661807957231928,-199.86414769038558,652875.0,-199.86414769038558,0.00027691589195285004,652875.0,4004.0,4004.0,0.16808595,163.0,4.0660377,-0.826151,0.005726711,7.815678,0.01,0.9887385,1324.6671,136965,128.0,6593792,40320,1.8189894306509108e-13,1.0,0.0001,5929.422568171125,0,208195195,4042.682733674315,4005.776301033487,1270080,136965,6593792,40320,186799.4377792602,5929.413267818522,0.33671400657904116,0.00012196280541815747,6.736105853867702e-05,0.0004958404547690703,9.51859862838314e-05,0.00012997381593986252,3.189329389005056e-06,4.487675313760353e-06,7.927199674535488e-05,3.2011702595594286e-06,2.3348065766490182e-05,5.845718349104194e-05,0.046094712366690514,0.15998128953085275,0.11754491251161252,0.00873071850034333,5.945249298793455e-05,0.0030412323102415057,0.000666076566107214,1.2882154798751926e-05
1,656880.0,False,164,b30df_00000,2026-02-27_17-14-23,1772230463,6.895981073379517,827.8971817493439,28356,David_Laptop,127.0.0.1,827.8971817493439,164,5.360425817750744,2.231549358235656e-05,5.35978893841338,0.5296609409944455,4.824522048968817,0.004866513358329531,452.982761512145,-94.62924219667912,656880.0,163.0,0.00020263934535428224,452.982761512145,133,307.1,15.0,0.49020942689344754,-158.87852761372923,-263.7705106884241,0.0005408499855548143,0.0003839977911039148,3317.0,4005.0,0.7505941229918972,431,588.6246189269734,4,0,4,21.729999999999997,92.47999999999999,0.0011813806902516472,-158.87852761372923,656880.0,-158.87852761372923,0.00030145791276236437,656880.0,4005.0,4005.0,-0.06055903,164.0,4.036989,-0.4342029,0.0063824984,8.214307,0.01,0.960472,454.05038,136965,128.0,6634240,40448,1.8189894306509108e-13,1.0,0.0001,5924.6777798591465,0,209470255,4042.6059063375715,4005.7685380231524,1275060,136965,6634240,40448,186655.68267381808,5924.672071162186,0.3366335015135094,0.00013524363011373387,7.378243379839234e-05,0.0005564288753013035,0.00011245045146372598,0.00014075898819208545,4.095018395349806e-06,4.477001240330874e-06,8.341603856613212e-05,3.2761447881092314e-06,2.493762190150492e-05,5.907692741354487e-05,0.046140209243662626,0.15945486763535313,0.11795304138634155,0.00874790931708673,6.017896996772842e-05,0.0030154849865719523,0.0006661867996169817,1.294433354097942e-05
1,660881.0,False,165,b30df_00000,2026-02-27_17-14-31,1772230471,7.109302997589111,835.006484746933,28356,David_Laptop,127.0.0.1,835.006484746933,165,5.377721665572553,2.232034038263748e-05,5.377084578028541,0.531868191583625,4.839617054478838,0.004860791224608371,401.4060205284351,-94.62924219667912,660881.0,164.0,0.0002211198008852574,401.4060205284351,133,294.0,14.0,0.49231840837485563,-148.75180462792517,-197.00815464556217,0.0005408499855548143,0.00036666515365798305,3331.0,4001.0,0.7687410720088519,396,588.0694675950098,4,0,4,23.07,92.58,0.0011824306581495723,-148.75180462792517,660881.0,-148.75180462792517,0.0003044308721118762,660881.0,4001.0,4001.0,-0.02518427,165.0,4.4213095,-0.4256053,0.00834484,8.9133625,0.01,1.0187804,596.9721,136965,128.0,6674560,40320,1.8189894306509108e-13,1.0,0.0001,5911.022487282163,0,210740020,4042.4898472741957,4005.720852642921,1269765,136965,6674560,40320,186221.94948766497,5911.017705674286,0.3388607294976489,0.0001214132027267786,6.653087113828892e-05,0.000597806320727634,0.0001018069644934008,0.0001257292884260578,3.266669134011409e-06,4.396845621273305e-06,8.593205296913665e-05,3.012925930518826e-06,2.2803283513483644e-05,6.928083099741473e-05,0.04608831815067832,0.16151931995875948,0.11820883097264234,0.00873633522563814,6.024917840007137e-05,0.0029894211364249884,0.0006635419307760948,1.2992891560949447e-05
1,664887.0,False,166,b30df_00000,2026-02-27_17-14-37,1772230477,6.9410786628723145,841.9475634098053,28356,David_Laptop,127.0.0.1,841.9475634098053,166,5.393251924917222,2.2295136158174354e-05,5.392615691247387,0.5332904556668336,4.853731729935146,0.004856799312157784,536.8666153275421,-91.67909647524357,664887.0,165.0,0.00021615920949998014,536.8666153275421,93,294.54,10.0,0.4937180470411875,-148.99156580999494,-207.15560452640057,0.0005408499855548143,0.00033299695494552387,3341.0,4006.0,0.7763232960179448,396,587.0777374823891,4,0,4,20.99,92.42999999999999,0.0011685053265630403,-148.99156580999494,664887.0,-148.99156580999494,0.0002909140689782786,664887.0,4006.0,4006.0,0.009477878,166.0,4.087616,-0.28562737,0.0057797544,8.178367,0.01,1.1045347,296.97977,136965,128.0,6714880,40320,1.8189894306509108e-13,1.0,0.0001,5904.863055836877,0,212010100,4042.384948801454,4005.7236441164914,1270080,136965,6714880,40320,186026.1813403382,5904.847796019093,0.33864031520443816,0.00012946770239303943,8.557723642150707e-05,0.0005343836014944281,0.0001068386955890295,0.00015423733215228045,3.3128055072354697e-06,4.552088055940707e-06,7.815408053298272e-05,6.85446614503531e-06,2.2766212102914285e-05,5.939407242363126e-05,0.046094639970212826,0.1610173797598299,0.11849472966152984,0.00875081487237441,6.034168608737746e-05,0.002965056925259371,0.0006629225107109972,1.3038961657184351e-05
1,668889.0,False,167,b30df_00000,2026-02-27_17-14-44,1772230484,6.887565612792969,848.8351290225983,28356,David_Laptop,127.0.0.1,848.8351290225983,167,5.408061977669697,2.222618596922459e-05,5.407426003333162,0.534740018109886,4.867077917636527,0.004870406318656971,465.2478079046299,-84.94368833303452,668889.0,166.0,0.00024099669938001372,465.2478079046299,92,314.76,14.0,0.4952384090713507,-160.5350325459242,-264.58508701622486,0.0005408499855548143,0.000319806186307055,3355.0,4002.0,0.7800976320309565,434,586.4150340943937,4,0,4,22.366666666666664,92.21111111111112,0.0011667683223356975,-160.5350325459242,668889.0,-160.5350325459242,0.00030024144656915424,668889.0,4002.0,4002.0,-0.056925766,167.0,4.018315,-0.5881063,0.0058924793,8.17133,0.01,1.0424398,789.2236,136965,128.0,6755200,40320,1.8189894306509108e-13,1.0,0.0001,5901.371908862498,0,213280180,4042.2810993134394,4005.6864076753263,1270080,136965,6755200,40320,185915.23814652,5901.355710497264,0.33855561205211365,0.00013714619539964063,7.334825146965732e-05,0.0005338177127249024,9.837780191614857e-05,0.0001343686159947453,3.4130999793370852e-06,4.581432455904762e-06,8.536885094499692e-05,3.4926924206190583e-06,2.3035507693863633e-05,5.762255441152163e-05,0.04611111157132054,0.16061822596344186,0.11880081736673263,0.00876570872340736,6.042026976297529e-05,0.002941134355384773,0.0006639132854186657,1.3085572224224616e-05
1,672895.0,False,168,b30df_00000,2026-02-27_17-14-52,1772230492,7.126799821853638,855.9619288444519,28356,David_Laptop,127.0.0.1,855.9619288444519,168,5.425123835893838,2.2205923319353566e-05,5.4244872912991235,0.5365784589289604,4.882305621460391,0.004864086254568494,511.57335462436333,-84.94368833303452,672895.0,167.0,0.0002020210534146202,511.57335462436333,92,339.73,10.0,0.49699638598078766,-169.09173281133175,-264.58508701622486,0.0005408499855548143,0.00034728011679257436,3365.0,4006.0,0.8407935829949565,434,585.900482001251,4,0,4,23.154545454545453,92.01818181818182,0.0012413594421396233,-169.09173281133175,672895.0,-169.09173281133175,0.00032955029294570693,672895.0,4006.0,4006.0,-0.0074025257,168.0,4.3883634,-0.5751978,0.005135504,8.814048,0.01,1.1257653,502.86682,136965,128.0,6795520,40320,1.8189894306509108e-13,1.0,0.0001,5887.933608607115,0,214550260,4042.178288320305,4005.689543598573,1270080,136965,6795520,40320,185491.49683905055,5887.950516660542,0.33919766393133455,0.00013657377454623663,7.991902968647275e-05,0.0005656888995111957,0.00010548781256192832,0.00017288088727115633,3.3686916954768826e-06,4.89981154022558e-06,9.01957430356952e-05,3.3352091030878157e-06,4.1257732452973587e-05,8.037924623057895e-05,0.046126359454174204,0.16113112470320792,0.11894660119314297,0.008759257635186323,6.039106795121957e-05,0.0029171950115879173,0.0006631351517910492,1.3124717796446244e-05
1,676898.0,False,169,b30df_00000,2026-02-27_17-14-59,1772230499,7.028301239013672,862.9902300834656,28356,David_Laptop,127.0.0.1,862.9902300834656,169,5.4411247715342235,2.2186864467748965e-05,5.4404875523854015,0.538152117340263,4.8967273722465245,0.004868595391607812,539.9696333645546,-84.94368833303452,676898.0,168.0,0.00023536752977019993,539.9696333645546,92,360.48,9.0,0.49842943512077886,-179.97161126792432,-297.45088113844395,0.0005408499855548143,0.0003220952026530021,3374.0,4003.0,0.903658536025323,433,584.6872906769487,4,0,4,23.01,92.22,0.0011645738597101387,-179.97161126792432,676898.0,-179.97161126792432,0.0002956516160853128,676898.0,4003.0,4003.0,0.07980259,169.0,3.777453,-0.42853606,0.011610603,7.4179473,0.01,1.132378,638.39264,136965,128.0,6835840,40320,1.8189894306509108e-13,1.0,0.0001,5879.030765393784,0,215819080,4042.0365054371023,4005.6626481625876,1268820,136965,6835840,40320,185200.64754936803,5879.0241971630685,0.3403752172901374,0.0001369542176703034,6.650052273366983e-05,0.0005386659195191882,0.00010032822691563852,0.0001581729464505815,3.165101846995004e-06,4.427332371795237e-06,8.203877076876476e-05,4.117961469054634e-06,2.4984178684376994e-05,5.813455640719005e-05,0.04602177885962334,0.16220462445595674,0.11915213118166537,0.008787594060311077,6.041215620999964e-05,0.0028931690610750115,0.0006623688018584733,1.3175472004319574e-05
1,680902.0,False,170,b30df_00000,2026-02-27_17-15-06,1772230506,6.990739822387695,869.9809699058533,28356,David_Laptop,127.0.0.1,869.9809699058533,170,5.456592565819856,2.2197994104788777e-05,5.455953325862643,0.5403653261687347,4.909965941525198,0.004879826436417119,508.4728286724369,-135.43226790428162,680902.0,169.0,0.00023263537392399281,508.4728286724369,298,389.1,12.0,0.5005332107691616,-201.94326104030014,-297.45088113844395,0.0005408499855548143,0.0003864765694587351,3386.0,4004.0,0.977763743000105,434,583.4932610862239,4,0,4,22.75,92.27,0.0013342130041670143,-201.94326104030014,680902.0,-201.94326104030014,0.0003599552784580391,680902.0,4004.0,4004.0,0.07979696,170.0,4.164104,-0.6513282,0.0057716537,8.189993,0.01,1.0689366,1339.9397,136965,128.0,6876160,40320,1.8189894306509108e-13,1.0,0.0001,5871.604799275229,0,217089160,4041.9361403827315,4005.646021680962,1270080,136965,6876160,40320,184966.22508430213,5871.599610103316,0.34032793411839135,0.00015924614345875333,0.00012591204774356816,0.0005747361756206007,0.00011795873773569752,0.00017831766811502982,3.6293427475524115e-06,9.274516000818501e-06,9.353515871858215e-05,3.51722176194627e-06,4.18868442456496e-05,7.598979924659554e-05,0.04606766007253158,0.1618389722111898,0.11944586986843847,0.008793216119186098,6.049603523005821e-05,0.0028696183706924876,0.000659624114272678,1.3222717483117474e-05
