num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_len_min,env_runners/env_reset_timer,env_runners/env_to_module_sum_episodes_length_out,env_runners/sample,env_runners/env_step_timer,env_runners/episode_len_max,env_runners/episode_return_min,env_runners/episode_return_max,env_runners/num_env_steps_sampled,env_runners/episode_return_mean,env_runners/weights_seq_no,env_runners/num_env_steps_sampled_lifetime,env_runners/num_episodes_lifetime,env_runners/episode_len_mean,env_runners/rlmodule_inference_timer,env_runners/num_episodes,env_runners/env_to_module_sum_episodes_length_in,env_runners/episode_duration_sec_mean,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled/default_policy,env_runners/module_episode_return_mean/default_policy,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/agent_episode_return_mean/default_agent,env_runners/num_agent_steps_sampled/default_agent,env_runners/num_agent_steps_sampled_lifetime/default_agent,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/weights_seq_no,learners/default_policy/module_train_batch_size_mean,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/vf_explained_var,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/vf_loss_unclipped,learners/default_policy/policy_loss,learners/default_policy/entropy,learners/default_policy/curr_entropy_coeff,learners/default_policy/mean_kl_loss,learners/default_policy/num_module_steps_trained,learners/default_policy/total_loss,learners/default_policy/curr_kl_coeff,learners/default_policy/vf_loss,learners/default_policy/num_trainable_parameters,learners/default_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/get_actions,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad
1,180276.0,False,45,7fe6f_00000,2026-03-22_19-23-01,1774221781,4.57250714302063,227.83964610099792,8008,David_Laptop,127.0.0.1,227.83964610099792,45,4.968735232842327,2.2418738169378597e-05,4.968222163349775,0.45547987504628856,4.5035042036166635,0.008389862210405111,65,0.0005547251785174012,521.8544175721386,0.41465445467610584,0.00012313376531248357,425,-205.67814855277538,-37.76407171227038,4007.0,-124.64156677363441,44.0,180276.0,1436.0,281.0,0.00018911915445121103,13.0,521.8544175721386,0.3772325339540839,843.9627253877218,4,0,4,36.18571428571429,82.11428571428571,0.00016713725364014872,0.0006678207357014157,4007.0,-124.64156677363441,180276.0,-124.64156677363441,4007.0,180276.0,4062.315709654865,57851268,1826688,1275376,0,4005.445888407883,40448,136965,273665.6476320259,8653.064188414324,1826688,45.0,128.0,0.0001,-0.24681234,1.0,735.2706,-0.028960878,1.2552097,0.01,0.012235926,40448,3.8458652,0.0015625000232830644,7.7747188,136965,8653.063809258805,0.37052991521236833,2.5897484452253085e-06,3.3966961531620424e-05,5.1261470210485826e-05,1.5033276816522387e-05,1.8477317625743588e-06,1.9041591338539492e-06,4.017241958027356e-05,6.205963213910676e-05,7.029600084187366e-05,7.950083791407825e-05,0.00032514599554662923,0.10172480243864276,0.009800642975435996,0.19596648360346397,0.0007379367933234236,1.3178603546518803e-05,0.0007040384204942021,0.06059681812490533,7.914728430420936e-05
1,184284.0,False,46,7fe6f_00000,2026-03-22_19-23-05,1774221785,4.311192035675049,232.15083813667297,8008,David_Laptop,127.0.0.1,232.15083813667297,46,4.962060473511307,2.2343548429784668e-05,4.961546877716006,0.45471247129535214,4.497641170577326,0.008346821589749275,108,0.0005547251785174012,401.1944059650982,0.414059540132257,0.0001242818197186841,426,-224.4149274341762,-81.47365571931005,4008.0,-150.47642986506224,45.0,184284.0,1452.0,323.2,0.0001900689164963443,16.0,401.1944059650982,0.44139328395947813,845.5422605031756,4,0,4,35.0,82.28333333333333,0.00016491013185975244,0.0006518453971149227,4008.0,-150.47642986506224,184284.0,-150.47642986506224,4008.0,184284.0,4062.092552558316,59127908,1867136,1276640,0,4005.471429523804,40448,136965,274718.1151082871,8687.286017295934,1867136,46.0,128.0,0.0001,-0.28230762,1.0,1590.8882,0.026400521,1.2355624,0.01,0.0126630375,40448,4.3733764,0.0015625000232830644,8.718624,136965,8687.28586181725,0.3688948330624278,2.357542829792091e-06,3.417696358903866e-05,4.982336208448229e-05,1.368338550206183e-05,1.8045391846229249e-06,1.938985672273285e-06,4.256459218166917e-05,6.0689691745599605e-05,6.854262154345068e-05,7.768303517328369e-05,0.00031000045699986915,0.10173896741340203,0.009758392546483557,0.19472697276787554,0.0007404314237415844,1.3148815959425503e-05,0.0007005530389115665,0.06023604294453914,7.894281011010879e-05
1,188289.0,False,47,7fe6f_00000,2026-03-22_19-23-09,1774221789,4.165185928344727,236.3160240650177,8008,David_Laptop,127.0.0.1,236.3160240650177,47,4.953955170777692,2.229111308341197e-05,4.95344037794218,0.4536941355848469,4.490598524870594,0.008303820373486882,108,0.0005547251785174012,585.0834615526012,0.4131869184796686,0.00011164298880717976,426,-262.7462398558855,-78.47602261602879,4005.0,-144.42741342833267,46.0,188289.0,1459.0,298.2,0.00017232921842771887,7.0,585.0834615526012,0.4067121609766036,849.7936949530797,4,0,4,31.983333333333334,82.24999999999999,0.00015307145842220011,0.000605289486098181,4005.0,-144.42741342833267,188289.0,-144.42741342833267,4005.0,188289.0,4061.7516270327333,60396728,1907456,1268820,0,4005.466715228566,40320,136965,276160.35863657,8735.24639505157,1907456,47.0,128.0,0.0001,0.0339334,1.0,333.9485,-0.07278492,1.2595772,0.01,0.007656299,40320,3.6061466,0.0015625000232830644,7.38303,136965,8735.245716551462,0.36727448473447977,2.370087502840911e-06,3.0522603746226844e-05,4.428593355732095e-05,1.2907054307922897e-05,1.7366811051374573e-06,1.795209377155271e-06,3.9398649561549186e-05,5.547151622313031e-05,6.580107914789328e-05,7.308399667249058e-05,0.0002862383133102688,0.10170580474000371,0.009707621624737576,0.1935118450387933,0.0007361301086847239,1.3112327359054898e-05,0.0006961305084000824,0.05993029051515615,7.856938052002407e-05
1,192296.0,False,48,7fe6f_00000,2026-03-22_19-23-14,1774221794,4.4839301109313965,240.7999541759491,8008,David_Laptop,127.0.0.1,240.7999541759491,48,4.9491643740695155,2.2296203688682337e-05,4.948643194164165,0.4532580102273887,4.48628348362334,0.008260086171008837,93,0.0005547251785174012,397.678113184105,0.4128025015443896,0.0001575559913945964,428,-262.7462398558855,46.154267443344,4007.0,-137.88770763762295,47.0,192296.0,1476.0,351.3,0.00019054032001649665,17.0,397.678113184105,0.4636197689548135,854.4933164406266,4,0,4,31.53333333333333,82.33333333333333,0.00019486897463900221,0.0007143253060415398,4007.0,-137.88770763762295,192296.0,-137.88770763762295,4007.0,192296.0,4061.534110762406,61673368,1947904,1276640,0,4005.4820480762805,40448,136965,276502.70302505605,8746.812575261045,1947904,48.0,128.0,0.0001,-0.12486279,1.0,2334.9207,0.091278836,1.2558903,0.01,0.007227559,40448,4.2072043,0.0015625000232830644,8.2569475,136965,8746.812238773833,0.366919793887982,2.511003330415935e-06,5.1767520080872324e-05,5.227705224297085e-05,1.4420255588415859e-05,1.878966533114778e-06,2.5576060654978883e-06,4.161281842503842e-05,6.081434967659996e-05,7.235265663094425e-05,8.028792012141852e-05,0.000361296766798869,0.10158926168921424,0.009679599405775863,0.19363037159012972,0.0007426298072044263,1.3070201270694605e-05,0.0006928432056803595,0.05960441760820125,7.820368991291106e-05
1,196302.0,False,49,7fe6f_00000,2026-03-22_19-23-18,1774221798,4.273224592208862,245.07317876815796,8008,David_Laptop,127.0.0.1,245.07317876815796,49,4.942320715329915,2.2286244437835817e-05,4.941798746223326,0.4524298181270485,4.480312974788185,0.008216686310935433,89,0.0005547251785174012,517.8737225058596,0.4121626655284179,0.00011963512706667888,423,-262.7462398558855,46.154267443344,4006.0,-124.17785002600402,48.0,196302.0,1486.0,322.07,0.00018398220038574274,10.0,517.8737225058596,0.43304540995974095,856.5982772197482,4,0,4,22.066666666666666,81.64999999999999,0.00016815209882000296,0.0006419635262437495,4006.0,-124.17785002600402,196302.0,-124.17785002600402,4006.0,196302.0,4061.2387696547817,62943448,1988224,1270080,0,4005.4872275955177,40320,136965,277452.2126613333,8778.507950683534,1988224,49.0,128.0,0.0001,0.016655028,1.0,693.9752,-0.136982,1.2687564,0.01,0.007995948,40320,3.5514169,0.0015625000232830644,7.4021482,136965,8778.507696521234,0.36537385994892196,2.3947751719018827e-06,3.4185586642091085e-05,4.9648113558900445e-05,1.3862556484212342e-05,4.446478046083658e-06,1.9363344272469944e-06,4.091928912705388e-05,5.801038078665315e-05,6.928168290158549e-05,7.546601461042832e-05,0.0003093702222385605,0.10154340607443854,0.00964055940912256,0.1924875898745412,0.0007383465086175171,1.3043500049894968e-05,0.0006889497722863257,0.05929967743370389,7.802465178455535e-05
1,200305.0,False,50,7fe6f_00000,2026-03-22_19-23-22,1774221802,4.055996417999268,249.12917518615723,8008,David_Laptop,127.0.0.1,249.12917518615723,50,4.933355255177817,2.224938573805966e-05,4.932832457758151,0.45154389494680625,4.472274624042709,0.008175585446201493,89,0.0005547251785174012,522.9088288608646,0.4114863171232803,0.00011580286308372973,424,-197.45470895059407,24.192512404173613,4003.0,-126.3326538708806,49.0,200305.0,1499.0,292.02,0.0001786310106387007,13.0,522.9088288608646,0.40530646399594844,860.4318375305213,4,0,4,23.51666666666667,81.63333333333333,0.0001556311852972617,0.0006240798555317766,4003.0,-126.3326538708806,200305.0,-126.3326538708806,4003.0,200305.0,4060.946381958234,64213528,2028544,1270080,0,4005.4623553195624,40320,136965,279157.81208174815,8834.128697798165,2028544,50.0,128.0,0.0001,-0.08973658,1.0,1334.1989,0.04989555,1.2914547,0.01,0.00540044,40320,3.852692,0.0015625000232830644,7.631406,136965,8834.12815303422,0.36370901434704783,2.2940823817817476e-06,3.1383039527422345e-05,4.607137961943254e-05,1.3255887703901968e-05,1.9969161751385257e-06,1.9819883838774255e-06,4.0028358682330694e-05,5.641666050724816e-05,6.77350622207879e-05,7.587514457077052e-05,0.0002958756027755807,0.10143783101626198,0.009595356812596606,0.19132474597148716,0.0007341120453904703,1.3001065719471435e-05,0.0006852402708378741,0.05896281865627885,7.765040137327479e-05
1,204310.0,False,51,7fe6f_00000,2026-03-22_19-23-27,1774221807,4.381375551223755,253.51055073738098,8008,David_Laptop,127.0.0.1,253.51055073738098,51,4.9277245796222875,2.218589192723029e-05,4.927201840181689,0.4506902419985138,4.467543996801644,0.008132182591575686,108,0.0005547251785174012,524.9942951400708,0.41082698070165097,0.00011860690242571877,427,-207.04001048766077,54.93501230888069,4005.0,-124.30896039796993,50.0,204310.0,1510.0,336.52,0.0001766104704500235,11.0,524.9942951400708,0.4564150710171089,865.7888251787547,4,0,4,29.78571428571428,81.5,0.0001584115310153171,0.0006280651190512754,4005.0,-124.30896039796993,204310.0,-124.30896039796993,4005.0,204310.0,4060.6569181386517,65483608,2068864,1270080,0,4005.457731766367,40320,136965,279432.47723353317,8844.24776902875,2068864,51.0,128.0,0.0001,-0.08158398,1.0,1010.1345,-0.0027860487,1.2578845,0.01,0.006733234,40320,3.6766098,0.0015625000232830644,7.3839283,136965,8844.246441441124,0.36343848220588537,2.6007291915124935e-06,3.308496295571112e-05,4.647336705407839e-05,1.3348316584007263e-05,1.8622629290699732e-06,1.8566967867588184e-06,3.911894879074405e-05,5.705291285208959e-05,6.74579864604988e-05,7.678078453739587e-05,0.00029879608516625983,0.10151785370523564,0.009548725245175346,0.1913538905080442,0.0007303659278634517,1.2969053480190634e-05,0.0006812988705046809,0.058642938470144144,7.752889652626911e-05
1,208316.0,False,52,7fe6f_00000,2026-03-22_19-23-31,1774221811,4.400756597518921,257.9113073348999,8008,David_Laptop,127.0.0.1,257.9113073348999,52,4.92232231082426,2.211803185228353e-05,4.921799495776104,0.44991947557540685,4.462962616832728,0.008084444765271367,108,0.0005547251785174012,493.9067165864309,0.41020343689218486,0.00011861449783340037,427,-207.04001048766077,54.93501230888069,4006.0,-131.54225060548634,51.0,208316.0,1520.0,368.68,0.00018249782275217382,10.0,493.9067165864309,0.49025857597589495,867.9254146582658,4,0,4,36.11666666666667,81.28333333333333,0.00016174333217337686,0.000636135862532204,4006.0,-131.54225060548634,208316.0,-131.54225060548634,4006.0,208316.0,4060.3703489572654,66753688,2109184,1270080,0,4005.4631544487033,40320,136965,279829.1980518596,8858.175061412147,2109184,52.0,128.0,0.0001,-0.08708644,1.0,880.9996,-0.14771433,1.2883137,0.01,0.005004824,40320,3.374709,0.0015625000232830644,7.070597,136965,8858.17473937608,0.36181948838530437,2.398322785653532e-06,3.194116900736215e-05,4.760233172313958e-05,1.3713173033456938e-05,1.8222161753175198e-06,1.8455876380194909e-06,4.048564891376857e-05,5.5841309456845046e-05,6.846456470245396e-05,7.506745343283565e-05,0.00030673733171473886,0.10146765817139729,0.009504633992922612,0.19015437260211224,0.0007274022690354283,1.2931363645922118e-05,0.0006776708839328844,0.05832933808255551,7.724260779203402e-05
1,212319.0,False,53,7fe6f_00000,2026-03-22_19-23-35,1774221815,4.218151330947876,262.1294586658478,8008,David_Laptop,127.0.0.1,262.1294586658478,53,4.91519680371688,2.205185154985395e-05,4.914673815818825,0.4490182108188851,4.456786572663456,0.00803839331828694,79,0.0005547251785174012,477.3115209602006,0.4094371637741911,0.00011487315094337203,427,-207.04001048766077,54.93501230888069,4003.0,-133.8121889960207,52.0,212319.0,1533.0,371.84,0.0001755113731804697,13.0,477.3115209602006,0.4906661929935217,869.989819909021,4,0,4,34.71666666666667,81.36666666666666,0.00015553529764657665,0.0006098671897486076,4003.0,-133.8121889960207,212319.0,-133.8121889960207,4003.0,212319.0,4060.086645467693,68023768,2149504,1270080,0,4005.4385229042164,40320,136965,280821.5630083031,8890.943523704915,2149504,53.0,128.0,0.0001,-0.08487916,1.0,1348.6082,-0.02072538,1.2663594,0.01,0.0068718786,40320,3.8265448,0.0015625000232830644,7.7198462,136965,8890.943251428798,0.36016523150113194,2.2304115339960134e-06,3.020035034776641e-05,4.6388291106064876e-05,1.3219270829224315e-05,1.8345543356319605e-06,1.7974865973884634e-06,3.993136822258443e-05,5.511973319262411e-05,6.565162495101119e-05,7.382904832175532e-05,0.00029027976154069894,0.10137247758763375,0.009463637657103126,0.18898392287602084,0.0007232112453733395,1.2901054255757395e-05,0.000677674175497079,0.0579916206997084,7.689218259912344e-05
1,216325.0,False,54,7fe6f_00000,2026-03-22_19-23-39,1774221819,4.2576682567596436,266.3871269226074,8008,David_Laptop,127.0.0.1,266.3871269226074,54,4.908522918679298,2.1986333050448662e-05,4.908000045659692,0.4482574697089822,4.450906843937249,0.008006574383537064,79,0.0005547251785174012,524.4361080299284,0.4087634661352204,0.00011426875136461888,427,-185.1027843914926,48.43012125045061,4006.0,-127.45016977585853,53.0,216325.0,1543.0,332.8,0.0001729552068025192,10.0,524.4361080299284,0.4363868629466742,873.6194512465238,4,0,4,32.93333333333333,81.10000000000001,0.00015531415510067851,0.0006283780023978935,4006.0,-127.45016977585853,216325.0,-127.45016977585853,4006.0,216325.0,4059.805779013016,69293848,2189824,1270080,0,4005.4441376751743,40320,136965,281639.08806558535,8918.097837962861,2189824,54.0,128.0,0.0001,-0.062921524,1.0,1537.3284,0.2602453,1.2588073,0.01,0.008838127,40320,4.206179,0.0015625000232830644,7.9170156,136965,8918.097435807991,0.3585475961838603,2.2900280177817347e-06,3.090517109174868e-05,4.5597284600025564e-05,1.314840856017332e-05,1.821752690831452e-06,1.8197907923065073e-06,3.956783496719003e-05,5.5759549545120204e-05,6.677890962484485e-05,7.521036238598216e-05,0.0003047246515736274,0.10123460180914172,0.009421743279338689,0.18779021064752546,0.0007196271327576006,1.2866042100655763e-05,0.0006739484325267098,0.05776054049465139,7.659626088232792e-05
1,220328.0,False,55,7fe6f_00000,2026-03-22_19-23-44,1774221824,4.378370046615601,270.765496969223,8008,David_Laptop,127.0.0.1,270.765496969223,55,4.903091216492492,2.19684689297654e-05,4.9025675752074775,0.44760130201510884,4.446174050497479,0.007965558641352741,79,0.0005547251785174012,531.3243495837249,0.40824627872600017,0.00012213403614828148,424,-191.32729179039598,21.439519569277763,4003.0,-130.73919400373472,54.0,220328.0,1556.0,330.19,0.00018800491821802277,13.0,531.3243495837249,0.43503937287721783,876.5763213069914,4,0,4,32.6,81.1,0.00016533559892017681,0.0006637816583835509,4003.0,-130.73919400373472,220328.0,-130.73919400373472,4003.0,220328.0,4059.527721222886,70563928,2230144,1270080,0,4005.419696298423,40320,136965,281988.1138021078,8930.319591211282,2230144,55.0,128.0,0.0001,-0.03882575,1.0,680.7469,-0.15970485,1.2588671,0.01,0.008757782,40320,3.5762966,0.0015625000232830644,7.497153,136965,8930.319448648917,0.35840112622184755,2.4131548024838017e-06,3.396046156021089e-05,4.983560555164554e-05,1.422813902535434e-05,1.8701207898943654e-06,1.8875400365199885e-06,4.064714673599189e-05,6.246625018850447e-05,7.439289302793977e-05,8.009701796984198e-05,0.00031668945288412754,0.10109335579301874,0.009380648849417174,0.18812640053864385,0.0007156938618288989,1.2831380067105146e-05,0.0006704159481739053,0.05747352908821154,7.622230125838604e-05
1,224336.0,False,56,7fe6f_00000,2026-03-22_19-23-48,1774221828,4.110347032546997,274.87584400177,8008,David_Laptop,127.0.0.1,274.87584400177,56,4.895081063327079,2.1915784347934918e-05,4.894557873454567,0.4467137029962363,4.439093207991315,0.00792550805499554,119,0.0005547251785174012,569.8874391893283,0.40752659418700554,0.0001151871795865606,424,-203.50647390633821,21.439519569277763,4008.0,-149.1291830440983,55.0,224336.0,1564.0,375.03,0.00017538231087902423,8.0,569.8874391893283,0.49760992895811795,878.5325320241459,4,0,4,23.183333333333334,81.18333333333332,0.00015676351846798358,0.0006214601264223775,4008.0,-149.1291830440983,224336.0,-149.1291830440983,4008.0,224336.0,4059.252444010657,71834008,2270464,1270080,0,4005.4454993354384,40320,136965,283237.6937814393,8971.072750696987,2270464,56.0,128.0,0.0001,-0.07289934,1.0,902.43805,-0.024713352,1.2906337,0.01,0.008265462,40320,3.396829,0.0015625000232830644,6.8688717,136965,8971.072650526487,0.35677809995894305,2.374340835783295e-06,3.0897377320010874e-05,4.777084816924233e-05,1.3425491706969003e-05,1.7661526241215581e-06,1.8142068490062821e-06,3.9078530141967076e-05,5.808424573892813e-05,6.825656433517552e-05,7.404125180207654e-05,0.0002952268298018485,0.10096972123816808,0.009335322362201224,0.18700186953167325,0.000711628923471559,1.27900657647418e-05,0.0006664207872009177,0.05715812779529428,7.591507588963057e-05
1,228340.0,False,57,7fe6f_00000,2026-03-22_19-23-52,1774221832,4.276431560516357,279.1522755622864,8008,David_Laptop,127.0.0.1,279.1522755622864,57,4.888797847697539,2.1834629883562092e-05,4.888275014720393,0.4458546379658983,4.433711804909686,0.007884787973339323,104,0.0005547251785174012,486.9906348136607,0.406838664994719,0.00011519777721333288,424,-203.50647390633821,46.270494213327765,4004.0,-142.75743520893155,56.0,228340.0,1576.0,392.33,0.00017884595865604356,12.0,486.9906348136607,0.519052828992717,883.0750550253539,4,0,4,24.100000000000005,81.08333333333333,0.0001576138154895034,0.0006205812159957672,4004.0,-142.75743520893155,228340.0,-142.75743520893155,4004.0,228340.0,4058.979919570551,73104088,2310784,1270080,0,4005.431044342084,40320,136965,283867.3585114843,8992.092307444467,2310784,57.0,128.0,0.0001,-0.11119187,1.0,1531.2731,0.0834165,1.2755573,0.01,0.008773071,40320,3.9324057,0.0015625000232830644,7.7234626,136965,8992.091643582398,0.35536504095889454,2.3052972059144836e-06,3.1338327324236926e-05,4.838501062802736e-05,1.3502566698421807e-05,1.7256521402070897e-06,1.855390374438428e-06,4.0260351181203344e-05,5.578353745016036e-05,6.758310142579823e-05,7.359052307669674e-05,0.00029543687124008766,0.1009183160257821,0.009292386137144408,0.1858786588371968,0.0007126366355610202,1.2760168181621168e-05,0.0006628295806093354,0.05696996051947673,7.57059223337863e-05
1,232346.0,False,58,7fe6f_00000,2026-03-22_19-24-00,1774221840,7.694801568984985,286.84707713127136,8008,David_Laptop,127.0.0.1,286.84707713127136,58,4.916694381220722,2.1775283631277696e-05,4.916169634572516,0.4479257945867997,4.459550278861185,0.007866881093143636,104,0.0005547251785174012,511.59918366753163,0.40889676959407795,0.00024947958209586737,427,-208.79505226947367,46.270494213327765,4006.0,-132.85718351202087,57.0,232346.0,1586.0,393.77,0.00036730482864902894,10.0,511.59918366753163,0.5689905589167029,882.5686983413863,4,0,4,30.44545454545454,81.39999999999999,0.0002890323694956802,0.0012175914284968694,4006.0,-132.85718351202087,232346.0,-132.85718351202087,4006.0,232346.0,4058.7101203748457,74374168,2351104,1270080,0,4005.436733898663,40320,136965,277915.0566130553,8804.102178138482,2351104,58.0,128.0,0.0001,-0.12229955,1.0,1296.8494,0.12109625,1.2691457,0.01,0.009403509,40320,3.9313402,0.0015625000232830644,7.645841,136965,8804.098804375713,0.3568957615526279,4.8367468881956685e-06,5.700223107961834e-05,8.232732783145072e-05,3.21622951138005e-05,3.090422269069712e-06,3.3006957939816204e-06,8.079929839414825e-05,0.0001152846752754477,0.00014265577345968911,0.00013600446090534935,0.0005940303784508753,0.10133477186531424,0.009290358278721248,0.1870232212503442,0.0007324482717619723,1.271556596765469e-05,0.0006595232844872183,0.05692804991097843,7.549686728319079e-05
1,236354.0,False,59,7fe6f_00000,2026-03-22_19-24-07,1774221847,7.295299530029297,294.14237666130066,8008,David_Laptop,127.0.0.1,294.14237666130066,59,4.940260323409983,2.1770528924392352e-05,4.939718794225822,0.45245980364206884,4.478560612069141,0.007870778284596027,218,0.0005547251785174012,552.1937372106161,0.4134659328982572,0.0002711952785386195,427,-208.79505226947367,46.270494213327765,4008.0,-136.00467959549277,58.0,236354.0,1594.0,400.31,0.000427272126961122,8.0,552.1937372106161,0.7328812809102238,863.5869836840985,4,0,4,44.5,84.55999999999999,0.0003670996547044026,0.0014535819782070685,4008.0,-136.00467959549277,236354.0,-136.00467959549277,4008.0,236354.0,4058.443019171097,75644248,2391424,1270080,0,4005.4623665596764,40320,136965,272700.56267636386,8639.496918590166,2391424,59.0,128.0,0.0001,-0.28259075,1.0,816.0494,-0.009777557,1.2795849,0.01,0.006184289,40320,4.062339,0.0015625000232830644,8.169806,136965,8639.494075210561,0.3562027359358165,4.64757557212002e-06,7.496588231313713e-05,0.00010711939482021244,3.302745486668819e-05,3.760886410108246e-06,3.691767798647281e-06,9.514448277026713e-05,0.00013500567829825106,0.0001578558491461942,0.00016110014592157694,0.0007081737681891981,0.10166603514413677,0.009274917693221547,0.1862287670406915,0.0007484027881867014,1.268841106942748e-05,0.000657460048898327,0.056700490412018495,7.53348996332938e-05
1,240361.0,False,60,7fe6f_00000,2026-03-22_19-24-14,1774221854,6.969796657562256,301.1121733188629,8008,David_Laptop,127.0.0.1,301.1121733188629,60,4.960429493175944,2.226282205651941e-05,4.959874630284052,0.4567581496022862,4.494456551948282,0.00783403049994792,116,0.0005547251785174012,412.7281698292323,0.4176637308206559,0.00027688342943626846,423,-208.79505226947367,16.00957852229476,4007.0,-144.731729049962,59.0,240361.0,1611.0,356.45,0.0004249335562826673,17.0,412.7281698292323,1.0500126970233397,847.779326736486,4,0,4,43.18,85.22,0.00039275924243537436,0.001474250314544564,4007.0,-144.731729049962,240361.0,-144.731729049962,4007.0,240361.0,4058.2585889793863,76920888,2431872,1276640,0,4005.4777428940797,40448,136965,268152.77613292466,8495.43770244712,2431872,60.0,128.0,0.0001,-0.07115662,1.0,1815.3959,0.08347171,1.2409543,0.01,0.007948949,40448,4.355302,0.0015625000232830644,8.568455,136965,8495.437936055738,0.355782273578028,4.5674379175660026e-06,6.672349034000924e-05,0.00012598418321606454,3.939850980647193e-05,3.546875810433318e-06,3.1996092740626358e-06,9.905710303583107e-05,0.00013512447621730843,0.00015544916814802236,0.0001654738833512704,0.000725928485294579,0.10219291079264915,0.009299062514636554,0.18542194536748133,0.0007456487613967914,1.2678529013782146e-05,0.000655868447935308,0.05654362850517807,7.523254977322995e-05
1,244367.0,False,61,7fe6f_00000,2026-03-22_19-24-19,1774221859,4.892819881439209,306.0049932003021,8008,David_Laptop,127.0.0.1,306.0049932003021,61,4.959677035243131,2.2257191995839624e-05,4.959120537982507,0.46141828210932706,4.4890798524282145,0.007794471193387038,94,0.0005547251785174012,546.1667532152819,0.42223781701388385,0.0002934504463772473,424,-205.84940081089735,12.989923851564527,4006.0,-138.82904117010534,60.0,244367.0,1621.0,349.63,0.0005005529302472573,10.0,546.1667532152819,1.1143287840113043,833.6120545308866,4,0,4,29.942857142857143,81.3,0.0004239265995929392,0.0016461953670736688,4006.0,-138.82904117010534,244367.0,-138.82904117010534,4006.0,244367.0,4057.9960030895927,78190968,2472192,1270080,0,4005.482965465139,40320,136965,267480.0799621249,8474.948478231436,2472192,61.0,128.0,0.0001,-0.011194825,1.0,871.8262,-0.06915989,1.2426225,0.01,0.007899712,40320,4.0311937,0.0015625000232830644,8.225534,136965,8474.948643379332,0.3563636418429701,4.87509500336054e-06,7.89035081211189e-05,0.00013137180446762058,3.9740409855752915e-05,7.364602569882018e-06,6.293954668359045e-06,0.00010261879514185098,0.00015145183487147218,0.0001647120874248337,0.0001903396957015441,0.0008014560296133475,0.10248385768386042,0.009292885891624093,0.18601354791803534,0.0007437562742403488,1.2661742232932159e-05,0.0006578627645542896,0.056246176221092244,7.507322529843256e-05
